id,sentence,foreignDomain,ignore,labelState,frequencyState,is_ardu,pairs_i,pairs_text,pairs_pos,pairs_dep,pairs_lemma
12,Increasing urbanization leads to competition of resources.,True,False,accepting,singel,False,"[{""cause"": [0, 1], ""effect"": [4, 5, 6]}]","[{""cause"": [""Increasing"", ""urbanization""], ""effect"": [""competition"", ""of"", ""resources""]}]","[{""cause"": [""VERB"", ""NOUN""], ""effect"": [""NOUN"", ""ADP"", ""NOUN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""pobj"", ""prep"", ""pobj""]}]","[{""cause"": [""increase"", ""urbanization""], ""effect"": [""competition"", ""of"", ""resource""]}]"
13,The development of global networks will result in enemies using global networks to disseminate false or misleading information.,True,False,accepting,multiple,False,"[{""cause"": [1, 2, 3, 4], ""effect"": [8, 9, 10, 11, 12, 13, 14, 17]}, {""cause"": [1, 2, 3, 4], ""effect"": [8, 9, 10, 11, 12, 13, 16, 17]}]","[{""cause"": [""development"", ""of"", ""global"", ""networks""], ""effect"": [""enemies"", ""using"", ""global"", ""networks"", ""to"", ""disseminate"", ""false"", ""information""]}, {""cause"": [""development"", ""of"", ""global"", ""networks""], ""effect"": [""enemies"", ""using"", ""global"", ""networks"", ""to"", ""disseminate"", ""misleading"", ""information""]}]","[{""cause"": [""NOUN"", ""ADP"", ""ADJ"", ""NOUN""], ""effect"": [""NOUN"", ""VERB"", ""ADJ"", ""NOUN"", ""PART"", ""VERB"", ""ADJ"", ""NOUN""]}, {""cause"": [""NOUN"", ""ADP"", ""ADJ"", ""NOUN""], ""effect"": [""NOUN"", ""VERB"", ""ADJ"", ""NOUN"", ""PART"", ""VERB"", ""ADJ"", ""NOUN""]}]","[{""cause"": [""nsubj"", ""prep"", ""amod"", ""pobj""], ""effect"": [""pobj"", ""acl"", ""amod"", ""dobj"", ""aux"", ""xcomp"", ""amod"", ""dobj""]}, {""cause"": [""nsubj"", ""prep"", ""amod"", ""pobj""], ""effect"": [""pobj"", ""acl"", ""amod"", ""dobj"", ""aux"", ""xcomp"", ""conj"", ""dobj""]}]","[{""cause"": [""development"", ""of"", ""global"", ""network""], ""effect"": [""enemy"", ""use"", ""global"", ""network"", ""to"", ""disseminate"", ""false"", ""information""]}, {""cause"": [""development"", ""of"", ""global"", ""network""], ""effect"": [""enemy"", ""use"", ""global"", ""network"", ""to"", ""disseminate"", ""misleading"", ""information""]}]"
14,Ageing population and youth bulges triggers migration.,True,False,accepting,multiple,False,"[{""cause"": [0, 1], ""effect"": [6]}, {""cause"": [3, 4], ""effect"": [6]}]","[{""cause"": [""Ageing"", ""population""], ""effect"": [""migration""]}, {""cause"": [""youth"", ""bulges""], ""effect"": [""migration""]}]","[{""cause"": [""VERB"", ""NOUN""], ""effect"": [""NOUN""]}, {""cause"": [""NOUN"", ""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""dobj""]}, {""cause"": [""compound"", ""conj""], ""effect"": [""dobj""]}]","[{""cause"": [""age"", ""population""], ""effect"": [""migration""]}, {""cause"": [""youth"", ""bulge""], ""effect"": [""migration""]}]"
15,The dominance of the commercial sector in technology development means that government approaches are not keeping pace with the commercial sector.,True,False,accepting,singel,False,"[{""cause"": [1, 2, 4, 5, 6, 7, 8], ""effect"": [11, 12, 14, 15, 16, 17, 19, 20]}]","[{""cause"": [""dominance"", ""of"", ""commercial"", ""sector"", ""in"", ""technology"", ""development""], ""effect"": [""government"", ""approaches"", ""not"", ""keeping"", ""pace"", ""with"", ""commercial"", ""sector""]}]","[{""cause"": [""NOUN"", ""ADP"", ""ADJ"", ""NOUN"", ""ADP"", ""NOUN"", ""NOUN""], ""effect"": [""NOUN"", ""NOUN"", ""PART"", ""VERB"", ""NOUN"", ""ADP"", ""ADJ"", ""NOUN""]}]","[{""cause"": [""nsubj"", ""prep"", ""amod"", ""pobj"", ""prep"", ""compound"", ""pobj""], ""effect"": [""compound"", ""nsubj"", ""neg"", ""ccomp"", ""dobj"", ""prep"", ""amod"", ""pobj""]}]","[{""cause"": [""dominance"", ""of"", ""commercial"", ""sector"", ""in"", ""technology"", ""development""], ""effect"": [""government"", ""approach"", ""not"", ""keep"", ""pace"", ""with"", ""commercial"", ""sector""]}]"
16,The dependence of urban coastal areas on maritime connections is due to increasing urbanization.,True,False,accepting,singel,False,"[{""cause"": [12, 13], ""effect"": [1, 2, 3, 4, 5, 6, 7, 8]}]","[{""cause"": [""increasing"", ""urbanization""], ""effect"": [""dependence"", ""of"", ""urban"", ""coastal"", ""areas"", ""on"", ""maritime"", ""connections""]}]","[{""cause"": [""VERB"", ""NOUN""], ""effect"": [""NOUN"", ""ADP"", ""ADJ"", ""ADJ"", ""NOUN"", ""ADP"", ""ADJ"", ""NOUN""]}]","[{""cause"": [""amod"", ""pobj""], ""effect"": [""nsubj"", ""prep"", ""amod"", ""amod"", ""pobj"", ""prep"", ""amod"", ""pobj""]}]","[{""cause"": [""increase"", ""urbanization""], ""effect"": [""dependence"", ""of"", ""urban"", ""coastal"", ""area"", ""on"", ""maritime"", ""connection""]}]"
17,The duplication of existing global governance structures was caused by challenges to governance.,True,False,accepting,singel,False,"[{""cause"": [10, 11, 12], ""effect"": [1, 2, 3, 4, 5, 6]}]","[{""cause"": [""challenges"", ""to"", ""governance""], ""effect"": [""duplication"", ""of"", ""existing"", ""global"", ""governance"", ""structures""]}]","[{""cause"": [""NOUN"", ""ADP"", ""NOUN""], ""effect"": [""NOUN"", ""ADP"", ""VERB"", ""ADJ"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""pobj"", ""prep"", ""pobj""], ""effect"": [""nsubjpass"", ""prep"", ""amod"", ""amod"", ""compound"", ""pobj""]}]","[{""cause"": [""challenge"", ""to"", ""governance""], ""effect"": [""duplication"", ""of"", ""exist"", ""global"", ""governance"", ""structure""]}]"
18,Increasing inequality leads to widening differences between the haves and the have-nots.,True,False,accepting,singel,False,"[{""cause"": [0, 1], ""effect"": [4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}]","[{""cause"": [""Increasing"", ""inequality""], ""effect"": [""widening"", ""differences"", ""between"", ""the"", ""haves"", ""and"", ""the"", ""have"", ""-"", ""nots""]}]","[{""cause"": [""VERB"", ""NOUN""], ""effect"": [""VERB"", ""NOUN"", ""ADP"", ""DET"", ""NOUN"", ""CCONJ"", ""DET"", ""NOUN"", ""PUNCT"", ""NOUN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""pcomp"", ""dobj"", ""prep"", ""det"", ""pobj"", ""cc"", ""det"", ""compound"", ""punct"", ""conj""]}]","[{""cause"": [""increase"", ""inequality""], ""effect"": [""widen"", ""difference"", ""between"", ""the"", ""have"", ""and"", ""the"", ""have"", ""-"", ""not""]}]"
19,Environmental change or climate change causes an increased range of activities in the Arctic due to growing accessibility.,True,False,accepting,multiple,False,"[{""cause"": [0, 1], ""effect"": [7, 8, 9, 10, 11, 12, 13]}, {""cause"": [3, 4], ""effect"": [7, 8, 9, 10, 11, 12, 13]}, {""cause"": [16, 17], ""effect"": [7, 8, 9, 10, 11, 12, 13]}]","[{""cause"": [""Environmental"", ""change""], ""effect"": [""increased"", ""range"", ""of"", ""activities"", ""in"", ""the"", ""Arctic""]}, {""cause"": [""climate"", ""change""], ""effect"": [""increased"", ""range"", ""of"", ""activities"", ""in"", ""the"", ""Arctic""]}, {""cause"": [""growing"", ""accessibility""], ""effect"": [""increased"", ""range"", ""of"", ""activities"", ""in"", ""the"", ""Arctic""]}]","[{""cause"": [""ADJ"", ""NOUN""], ""effect"": [""VERB"", ""NOUN"", ""ADP"", ""NOUN"", ""ADP"", ""DET"", ""PROPN""]}, {""cause"": [""NOUN"", ""NOUN""], ""effect"": [""VERB"", ""NOUN"", ""ADP"", ""NOUN"", ""ADP"", ""DET"", ""PROPN""]}, {""cause"": [""VERB"", ""NOUN""], ""effect"": [""VERB"", ""NOUN"", ""ADP"", ""NOUN"", ""ADP"", ""DET"", ""PROPN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""amod"", ""dobj"", ""prep"", ""pobj"", ""prep"", ""det"", ""pobj""]}, {""cause"": [""compound"", ""conj""], ""effect"": [""amod"", ""dobj"", ""prep"", ""pobj"", ""prep"", ""det"", ""pobj""]}, {""cause"": [""amod"", ""pobj""], ""effect"": [""amod"", ""dobj"", ""prep"", ""pobj"", ""prep"", ""det"", ""pobj""]}]","[{""cause"": [""environmental"", ""change""], ""effect"": [""increase"", ""range"", ""of"", ""activity"", ""in"", ""the"", ""Arctic""]}, {""cause"": [""climate"", ""change""], ""effect"": [""increase"", ""range"", ""of"", ""activity"", ""in"", ""the"", ""Arctic""]}, {""cause"": [""grow"", ""accessibility""], ""effect"": [""increase"", ""range"", ""of"", ""activity"", ""in"", ""the"", ""Arctic""]}]"
20,"Redistribution of geostrategic power leads to increased need for cooperation with other actors, including emerging powers.",True,False,accepting,singel,False,"[{""cause"": [0, 1, 2, 3], ""effect"": [6, 7, 8, 9, 10, 11, 12]}]","[{""cause"": [""Redistribution"", ""of"", ""geostrategic"", ""power""], ""effect"": [""increased"", ""need"", ""for"", ""cooperation"", ""with"", ""other"", ""actors""]}]","[{""cause"": [""NOUN"", ""ADP"", ""ADJ"", ""NOUN""], ""effect"": [""VERB"", ""NOUN"", ""ADP"", ""NOUN"", ""ADP"", ""ADJ"", ""NOUN""]}]","[{""cause"": [""nsubj"", ""prep"", ""amod"", ""pobj""], ""effect"": [""amod"", ""pobj"", ""prep"", ""pobj"", ""prep"", ""amod"", ""pobj""]}]","[{""cause"": [""redistribution"", ""of"", ""geostrategic"", ""power""], ""effect"": [""increase"", ""need"", ""for"", ""cooperation"", ""with"", ""other"", ""actor""]}]"
21,Growing interdependencies may reduce the potential for interstate conflict caused by the globalization of financial resources.,True,False,accepting,singel,False,"[{""cause"": [12, 13, 14, 15], ""effect"": [7, 8]}]","[{""cause"": [""globalization"", ""of"", ""financial"", ""resources""], ""effect"": [""interstate"", ""conflict""]}]","[{""cause"": [""NOUN"", ""ADP"", ""ADJ"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN""]}]","[{""cause"": [""pobj"", ""prep"", ""amod"", ""pobj""], ""effect"": [""amod"", ""pobj""]}]","[{""cause"": [""globalization"", ""of"", ""financial"", ""resource""], ""effect"": [""interstate"", ""conflict""]}]"
22,The erosion of trust in increasingly fragile financial institutions has been caused by the globalization of financial resources.,True,False,accepting,singel,False,"[{""cause"": [14, 15, 16, 17], ""effect"": [1, 2, 3, 4, 5, 6, 7, 8]}]","[{""cause"": [""globalization"", ""of"", ""financial"", ""resources""], ""effect"": [""erosion"", ""of"", ""trust"", ""in"", ""increasingly"", ""fragile"", ""financial"", ""institutions""]}]","[{""cause"": [""NOUN"", ""ADP"", ""ADJ"", ""NOUN""], ""effect"": [""NOUN"", ""ADP"", ""NOUN"", ""ADP"", ""ADV"", ""ADJ"", ""ADJ"", ""NOUN""]}]","[{""cause"": [""pobj"", ""prep"", ""amod"", ""pobj""], ""effect"": [""nsubjpass"", ""prep"", ""pobj"", ""prep"", ""advmod"", ""amod"", ""amod"", ""pobj""]}]","[{""cause"": [""globalization"", ""of"", ""financial"", ""resource""], ""effect"": [""erosion"", ""of"", ""trust"", ""in"", ""increasingly"", ""fragile"", ""financial"", ""institution""]}]"
23,Asymmetric demographic change causes migrant integration to fail.,True,False,accepting,singel,False,"[{""cause"": [0, 1, 2], ""effect"": [4, 5, 7]}]","[{""cause"": [""Asymmetric"", ""demographic"", ""change""], ""effect"": [""migrant"", ""integration"", ""fail""]}]","[{""cause"": [""ADJ"", ""ADJ"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN"", ""VERB""]}]","[{""cause"": [""amod"", ""amod"", ""nsubj""], ""effect"": [""amod"", ""nsubj"", ""ccomp""]}]","[{""cause"": [""asymmetric"", ""demographic"", ""change""], ""effect"": [""migrant"", ""integration"", ""fail""]}]"
24,Increasing urbanization necessitates NATO engagement in urban areas.,True,False,accepting,singel,False,"[{""cause"": [0, 1], ""effect"": [3, 4, 5, 6, 7]}]","[{""cause"": [""Increasing"", ""urbanization""], ""effect"": [""NATO"", ""engagement"", ""in"", ""urban"", ""areas""]}]","[{""cause"": [""VERB"", ""NOUN""], ""effect"": [""PROPN"", ""NOUN"", ""ADP"", ""ADJ"", ""NOUN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""compound"", ""dobj"", ""prep"", ""amod"", ""pobj""]}]","[{""cause"": [""increase"", ""urbanization""], ""effect"": [""NATO"", ""engagement"", ""in"", ""urban"", ""area""]}]"
25,Climate and environmental challenges to governance have been caused by environmental change and climate change.,True,False,accepting,multiple,False,"[{""cause"": [13, 14], ""effect"": [0, 3, 4, 5]}, {""cause"": [10, 11], ""effect"": [2, 3, 4, 5]}]","[{""cause"": [""climate"", ""change""], ""effect"": [""Climate"", ""challenges"", ""to"", ""governance""]}, {""cause"": [""environmental"", ""change""], ""effect"": [""environmental"", ""challenges"", ""to"", ""governance""]}]","[{""cause"": [""NOUN"", ""NOUN""], ""effect"": [""NOUN"", ""NOUN"", ""ADP"", ""NOUN""]}, {""cause"": [""ADJ"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN"", ""ADP"", ""NOUN""]}]","[{""cause"": [""compound"", ""conj""], ""effect"": [""nmod"", ""nsubjpass"", ""prep"", ""pobj""]}, {""cause"": [""amod"", ""pobj""], ""effect"": [""conj"", ""nsubjpass"", ""prep"", ""pobj""]}]","[{""cause"": [""climate"", ""change""], ""effect"": [""climate"", ""challenge"", ""to"", ""governance""]}, {""cause"": [""environmental"", ""change""], ""effect"": [""environmental"", ""challenge"", ""to"", ""governance""]}]"
26,"The increasing number of sensors, access to data and global networks leads to operational vulnerabilities, triggered by the development of global networks.",True,False,accepting,multiple,False,"[{""cause"": [1, 2, 3, 4], ""effect"": [14, 15]}, {""cause"": [1, 6, 7, 8], ""effect"": [14, 15]}, {""cause"": [1, 6, 7, 10, 11], ""effect"": [14, 15]}, {""cause"": [20, 21, 22, 23], ""effect"": [1, 2, 3, 4]}, {""cause"": [20, 21, 22, 23], ""effect"": [1, 6, 7, 8]}, {""cause"": [20, 21, 22, 23], ""effect"": [1, 6, 7, 10, 11]}]","[{""cause"": [""increasing"", ""number"", ""of"", ""sensors""], ""effect"": [""operational"", ""vulnerabilities""]}, {""cause"": [""increasing"", ""access"", ""to"", ""data""], ""effect"": [""operational"", ""vulnerabilities""]}, {""cause"": [""increasing"", ""access"", ""to"", ""global"", ""networks""], ""effect"": [""operational"", ""vulnerabilities""]}, {""cause"": [""development"", ""of"", ""global"", ""networks""], ""effect"": [""increasing"", ""number"", ""of"", ""sensors""]}, {""cause"": [""development"", ""of"", ""global"", ""networks""], ""effect"": [""increasing"", ""access"", ""to"", ""data""]}, {""cause"": [""development"", ""of"", ""global"", ""networks""], ""effect"": [""increasing"", ""access"", ""to"", ""global"", ""networks""]}]","[{""cause"": [""VERB"", ""NOUN"", ""ADP"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN""]}, {""cause"": [""VERB"", ""NOUN"", ""ADP"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN""]}, {""cause"": [""VERB"", ""NOUN"", ""ADP"", ""ADJ"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN""]}, {""cause"": [""NOUN"", ""ADP"", ""ADJ"", ""NOUN""], ""effect"": [""VERB"", ""NOUN"", ""ADP"", ""NOUN""]}, {""cause"": [""NOUN"", ""ADP"", ""ADJ"", ""NOUN""], ""effect"": [""VERB"", ""NOUN"", ""ADP"", ""NOUN""]}, {""cause"": [""NOUN"", ""ADP"", ""ADJ"", ""NOUN""], ""effect"": [""VERB"", ""NOUN"", ""ADP"", ""ADJ"", ""NOUN""]}]","[{""cause"": [""amod"", ""nsubj"", ""prep"", ""pobj""], ""effect"": [""amod"", ""pobj""]}, {""cause"": [""amod"", ""conj"", ""prep"", ""pobj""], ""effect"": [""amod"", ""pobj""]}, {""cause"": [""amod"", ""conj"", ""prep"", ""amod"", ""conj""], ""effect"": [""amod"", ""pobj""]}, {""cause"": [""pobj"", ""prep"", ""amod"", ""pobj""], ""effect"": [""amod"", ""nsubj"", ""prep"", ""pobj""]}, {""cause"": [""pobj"", ""prep"", ""amod"", ""pobj""], ""effect"": [""amod"", ""conj"", ""prep"", ""pobj""]}, {""cause"": [""pobj"", ""prep"", ""amod"", ""pobj""], ""effect"": [""amod"", ""conj"", ""prep"", ""amod"", ""conj""]}]","[{""cause"": [""increase"", ""number"", ""of"", ""sensor""], ""effect"": [""operational"", ""vulnerability""]}, {""cause"": [""increase"", ""access"", ""to"", ""datum""], ""effect"": [""operational"", ""vulnerability""]}, {""cause"": [""increase"", ""access"", ""to"", ""global"", ""network""], ""effect"": [""operational"", ""vulnerability""]}, {""cause"": [""development"", ""of"", ""global"", ""network""], ""effect"": [""increase"", ""number"", ""of"", ""sensor""]}, {""cause"": [""development"", ""of"", ""global"", ""network""], ""effect"": [""increase"", ""access"", ""to"", ""datum""]}, {""cause"": [""development"", ""of"", ""global"", ""network""], ""effect"": [""increase"", ""access"", ""to"", ""global"", ""network""]}]"
